file_path,split_group,class,prefix,is_corrupt,is_dup_within_group,is_cross_group_dup,is_anomaly,blazeface_undetected,blazeface_detected,blazeface_n_faces,blazeface_top_confidence,blazeface_bbox_rel_area
../data/raw\train\neutral\Training_18687091.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.7335744500160217,0.6944444444444444
../data/raw\train\neutral\Training_18688762.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.7670661211013794,0.765625
../data/raw\train\neutral\Training_18694514.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.8666258454322815,0.87890625
../data/raw\train\neutral\Training_1870782.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.8173363208770752,0.765625
../data/raw\train\neutral\Training_18711487.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,4,0.4827582538127899,0.8025173611111112
../data/raw\train\neutral\Training_18714959.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,4,0.8661708235740662,0.6267361111111112
../data/raw\train\neutral\Training_18717817.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,4,0.7598791122436523,0.7296006944444444
../data/raw\train\neutral\Training_18739078.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.4201996624469757,0.9184027777777778
../data/raw\train\neutral\Training_18743614.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,6,0.8482006192207336,0.7296006944444444
../data/raw\train\neutral\Training_18745753.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.5610359311103821,0.6944444444444444
../data/raw\train\neutral\Training_1875180.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.7373440861701965,0.87890625
../data/raw\train\neutral\Training_18758358.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,4,0.6164476275444031,0.765625
../data/raw\train\neutral\Training_18800771.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.6736099720001221,0.5316840277777778
../data/raw\train\neutral\Training_1884343.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,5,0.7478618025779724,0.2934027777777778
../data/raw\train\neutral\Training_18869074.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.8313986659049988,0.6944444444444444
../data/raw\train\neutral\Training_18871573.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.8427427411079407,0.5017361111111112
../data/raw\train\neutral\Training_18884987.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,6,0.504234254360199,0.07335069444444445
../data/raw\train\neutral\Training_18886653.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.49214455485343933,0.6944444444444444
../data/raw\train\neutral\Training_18932868.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.9034031629562378,0.765625
../data/raw\train\neutral\Training_1894515.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.8730442523956299,0.6944444444444444
../data/raw\train\neutral\Training_18983846.jpg,TRAIN,neutral,Training_,False,True,False,False,False,True,4,0.7436330914497375,0.765625
../data/raw\train\neutral\Training_19018378.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.6860300302505493,0.8402777777777778
../data/raw\train\neutral\Training_19018565.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,4,0.711361825466156,0.7296006944444444
../data/raw\train\neutral\Training_19019457.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.6998416185379028,0.6267361111111112
../data/raw\train\neutral\Training_19025151.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.7876846790313721,0.8402777777777778
../data/raw\train\neutral\Training_19027134.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,5,0.8555123209953308,0.5316840277777778
../data/raw\train\neutral\Training_19037384.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.8269252777099609,0.9587673611111112
../data/raw\train\neutral\Training_19063910.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.6841424107551575,0.87890625
../data/raw\train\neutral\Training_19104334.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.6726309657096863,0.6944444444444444
../data/raw\train\neutral\Training_19106574.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.8813272714614868,0.5625
../data/raw\train\neutral\Training_19108842.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.8002393245697021,0.8402777777777778
../data/raw\train\neutral\Training_19119259.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.8505125045776367,0.765625
../data/raw\train\neutral\Training_19129224.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,7,0.4458996653556824,0.47265625
../data/raw\train\neutral\Training_19135180.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.7213459610939026,0.6944444444444444
../data/raw\train\neutral\Training_19136542.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,8,0.5053873658180237,0.4444444444444444
../data/raw\train\neutral\Training_19183485.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.7242156267166138,0.9184027777777778
../data/raw\train\neutral\Training_19215949.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,5,0.6847676038742065,0.6944444444444444
../data/raw\train\neutral\Training_19234145.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,4,0.7553723454475403,0.8402777777777778
../data/raw\train\neutral\Training_19240391.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.8959743976593018,0.8025173611111112
../data/raw\train\neutral\Training_19242266.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,5,0.6981462836265564,0.5316840277777778
../data/raw\train\neutral\Training_19266558.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.7043142318725586,0.87890625
../data/raw\train\neutral\Training_19316070.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.7639448046684265,0.7296006944444444
../data/raw\train\neutral\Training_19321533.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.8747998476028442,0.765625
../data/raw\train\neutral\Training_19324553.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,4,0.7697539925575256,0.87890625
../data/raw\train\neutral\Training_19351613.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.8474611639976501,0.7296006944444444
../data/raw\train\neutral\Training_19359352.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.9058144092559814,0.765625
../data/raw\train\neutral\Training_19359850.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.8110754489898682,0.765625
../data/raw\train\neutral\Training_19361454.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.7193036675453186,0.6267361111111112
../data/raw\train\neutral\Training_19369848.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,6,0.6964772939682007,0.6944444444444444
../data/raw\train\neutral\Training_19374127.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.7644380331039429,0.9587673611111112
../data/raw\train\neutral\Training_19381766.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.8668461441993713,0.765625
../data/raw\train\neutral\Training_1938799.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.6556484699249268,0.765625
../data/raw\train\neutral\Training_19410664.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,4,0.6978292465209961,0.8025173611111112
../data/raw\train\neutral\Training_19432706.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.6195676922798157,0.7296006944444444
../data/raw\train\neutral\Training_19441257.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.8463681936264038,0.6267361111111112
../data/raw\train\neutral\Training_19449633.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.7808102965354919,0.6944444444444444
../data/raw\train\neutral\Training_19460719.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.8868317604064941,0.765625
../data/raw\train\neutral\Training_19466360.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.6737222075462341,0.9587673611111112
../data/raw\train\neutral\Training_19467718.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.8874471187591553,0.66015625
../data/raw\train\neutral\Training_19484835.jpg,TRAIN,neutral,Training_,False,True,False,False,False,True,1,0.7234712839126587,0.5316840277777778
../data/raw\train\neutral\Training_19503065.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,5,0.8312487006187439,0.765625
../data/raw\train\neutral\Training_19540685.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.7562207579612732,0.8402777777777778
../data/raw\train\neutral\Training_19553984.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.7242922782897949,0.9184027777777778
../data/raw\train\neutral\Training_19606960.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.7663085460662842,0.9184027777777778
../data/raw\train\neutral\Training_19698409.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,8,0.656977117061615,0.7296006944444444
../data/raw\train\neutral\Training_19699041.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.5925005674362183,0.8402777777777778
../data/raw\train\neutral\Training_19702186.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.8965002298355103,0.4444444444444444
../data/raw\train\neutral\Training_19719451.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.8427319526672363,0.765625
../data/raw\train\neutral\Training_19720516.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.9068095088005066,0.7296006944444444
../data/raw\train\neutral\Training_19776310.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.7401844263076782,0.8025173611111112
../data/raw\train\neutral\Training_19808017.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.8992084860801697,0.5625
../data/raw\train\neutral\Training_19816711.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.9401843547821045,0.5316840277777778
../data/raw\train\neutral\Training_19818745.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.764575183391571,0.6267361111111112
../data/raw\train\neutral\Training_1983596.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,4,0.7800066471099854,0.7296006944444444
../data/raw\train\neutral\Training_19840407.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.9107992053031921,0.765625
../data/raw\train\neutral\Training_19862124.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.7861545085906982,0.6944444444444444
../data/raw\train\neutral\Training_19876280.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.8971210718154907,0.765625
../data/raw\train\neutral\Training_19950029.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,4,0.6599069237709045,0.8402777777777778
../data/raw\train\neutral\Training_199533.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.8008542060852051,0.9184027777777778
../data/raw\train\neutral\Training_19997558.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.6720194220542908,0.8025173611111112
../data/raw\train\neutral\Training_20008013.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.87444669008255,0.390625
../data/raw\train\neutral\Training_20035844.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.6902954578399658,0.765625
../data/raw\train\neutral\Training_2004244.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.7358989715576172,0.765625
../data/raw\train\neutral\Training_20047590.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.7763605117797852,0.47265625
../data/raw\train\neutral\Training_20054694.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.7424594163894653,1.0
../data/raw\train\neutral\Training_20116337.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.8390483856201172,0.6944444444444444
../data/raw\train\neutral\Training_20117539.jpg,TRAIN,neutral,Training_,False,True,False,False,False,True,3,0.8604428768157959,0.8402777777777778
../data/raw\train\neutral\Training_20118041.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,10,0.4085571765899658,0.5941840277777778
../data/raw\train\neutral\Training_20123751.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.7783905267715454,0.765625
../data/raw\train\neutral\Training_20131945.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.8711244463920593,0.7296006944444444
../data/raw\train\neutral\Training_20139608.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.8942573666572571,0.3650173611111111
../data/raw\train\neutral\Training_20141602.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.8965597748756409,0.6267361111111112
../data/raw\train\neutral\Training_20148223.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.7292629480361938,0.765625
../data/raw\train\neutral\Training_20180870.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,6,0.7495913505554199,0.6267361111111112
../data/raw\train\neutral\Training_2020958.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,2,0.6120593547821045,1.0
../data/raw\train\neutral\Training_20216242.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.7398809790611267,0.6944444444444444
../data/raw\train\neutral\Training_20217237.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,4,0.7164063453674316,0.8025173611111112
../data/raw\train\neutral\Training_20218458.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,7,0.635083019733429,0.6944444444444444
../data/raw\train\neutral\Training_20221814.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.8457733988761902,0.765625
../data/raw\train\neutral\Training_2025638.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,4,0.6063908338546753,0.7296006944444444
../data/raw\train\neutral\Training_20273325.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.791714072227478,0.8025173611111112
../data/raw\train\neutral\Training_20374615.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.8392374515533447,0.87890625
../data/raw\train\neutral\Training_20392143.jpg,TRAIN,neutral,Training_,False,False,True,False,False,True,1,0.6652123332023621,0.8402777777777778
../data/raw\train\neutral\Training_20426090.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.8054532408714294,0.47265625
../data/raw\train\neutral\Training_20434627.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,5,0.8580998182296753,0.6267361111111112
../data/raw\train\neutral\Training_20449838.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.7878438830375671,0.8025173611111112
../data/raw\train\neutral\Training_2046240.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,3,0.7233827114105225,0.8025173611111112
../data/raw\train\neutral\Training_20472966.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.8358824849128723,0.6944444444444444
../data/raw\train\neutral\Training_20477127.jpg,TRAIN,neutral,Training_,False,False,False,False,False,True,1,0.8782140016555786,0.765625
